id,vehicle,player,damage,isWin,createTime
1328,346,终末番,8511,胜利,2021-12-22 23:51:31
1329,134,Guderian~~~,6958,胜利,2021-12-22 23:51:34
1330,528,Guderian~~~,6750,胜利,2021-12-22 23:51:45
1331,419,星屑幻想,5046,胜利,2021-12-22 23:53:36
1332,224,星屑幻想,3898,胜利,2021-12-22 23:53:41
1333,366,laozheng,6233,胜利,2021-12-22 23:54:17
1334,459,大泽鸡,3613,胜利,2021-12-22 23:54:21
1335,192,roll.14,3646,胜利,2021-12-22 23:54:26
1336,131,二两伏特加,5184,胜利,2021-12-22 23:54:56
1337,113,Jeanne_d-Arc,5385,,2021-12-22 23:56:39
1338,432,Jeanne_d-Arc,5721,,2021-12-22 23:56:57
1339,152,豹豹能有什么坏心思呢,4671,失败,2021-12-22 23:57:00
1340,524,豹豹能有什么坏心思呢,6703,胜利,2021-12-22 23:57:33
1341,313,Special_Week,6802,平局,2021-12-22 23:57:39
1342,383,1naba_Meguru,6799,胜利,2021-12-22 23:58:03
1343,127,1naba_Meguru,7908,胜利,2021-12-22 23:58:30
1344,33,Code_33,7247,胜利,2021-12-22 23:59:22
1345,199,xiao_nuo,5662,胜利,2021-12-22 23:59:31
1346,521,xiao_nuo,6153,胜利,2021-12-22 23:59:55
1347,130,开虎131の西住真穗,7741,胜利,2021-12-23 00:00:01
1348,134,222的好奇,6417,平局,2021-12-23 00:00:38
1349,171,222的好奇,4015,失败,2021-12-23 00:00:45
1350,67,222的好奇,1880,胜利,2021-12-23 00:01:08
1351,153,222的好奇,5170,胜利,2021-12-23 00:01:12
1352,228,222的好奇,3252,平局,2021-12-23 00:01:15
1353,356,7SMV_呆瓜,5757,胜利,2021-12-23 00:01:29
1354,129,7SMV_呆瓜,7159,失败,2021-12-23 00:01:33
1355,313,wales_13,5045,胜利,2021-12-23 00:01:39
1356,245,自我主义丶依神しおん,5309,胜利,2021-12-23 00:01:50
1357,221,自我主义丶依神しおん,6837,失败,2021-12-23 00:01:55
1358,130,开虎131の西住真穗,6943,胜利,2021-12-23 00:02:19
1359,403,银帝,7625,失败,2021-12-23 00:02:24
1360,403,银帝,7375,胜利,2021-12-23 00:02:27
1361,403,银帝,7034,胜利,2021-12-23 00:04:50
1362,403,银帝,7721,胜利,2021-12-23 00:05:06
1363,205,守奇瓦瓦州,4630,胜利,2021-12-23 00:05:57
1364,212,无害又可爱の雪风酱哒,4384,胜利,2021-12-23 00:06:04
1365,33,无害又可爱の雪风酱哒,6665,胜利,2021-12-23 00:06:08
1366,199,无害又可爱の雪风酱哒,4232,胜利,2021-12-23 00:06:14
1367,326,无害又可爱の雪风酱哒,5137,胜利,2021-12-23 00:06:17
1368,326,无害又可爱の雪风酱哒,5137,胜利,2021-12-23 00:06:21
1369,32,往生堂主の胡桃哒,7243,胜利,2021-12-25 18:29:28
1370,521,Woduxhxb,8218,胜利,2021-12-25 18:29:54
1371,306,开虎131の西住真穗,7648,平局,2021-12-25 18:30:07
1372,491,愿终与随,3585,胜利,2021-12-25 20:06:49
1373,132,愿终与随,5290,胜利,2021-12-25 23:55:42
1374,117,愿终与随,3775,胜利,2021-12-25 23:56:00
1375,321,愿终与随,2899,胜利,2021-12-25 23:56:19
1376,203,愿终与随,3813,胜利,2021-12-25 23:56:41
1377,185,愿终与随,4465,胜利,2021-12-25 23:58:23
1378,319,愿终与随,5220,胜利,2021-12-25 23:58:36
1379,153,天上的塑料袋,4533,胜利,2021-12-28 22:35:59
1380,135,天上的塑料袋,4742,胜利,2021-12-28 22:36:17
1381,228,天上的塑料袋,4155,胜利,2021-12-28 22:36:26
1382,144,bombtree,7521,胜利,2021-12-28 22:36:36
1383,127,神武式,5696,胜利,2021-12-28 22:36:43
1384,312,神武式,6616,胜利,2021-12-28 22:37:23
1385,307,Night_Rose,4178,胜利,2021-12-28 22:37:29
1386,419,伤能冷的痛,5953,胜利,2021-12-28 22:37:55
1387,30,Li_forever,7841,胜利,2021-12-28 22:38:07
1388,28,Li_forever,6706,胜利,2021-12-28 22:38:14
1389,27,Li_forever,6362,胜利,2021-12-28 22:38:46
1390,332,Li_forever,7104,胜利,2021-12-28 22:38:55
1391,332,Li_forever,7093,胜利,2021-12-28 22:39:05
1392,528,Li_forever,7322,胜利,2021-12-28 22:39:11
1393,128,只收中苏德一一2020,7575,胜利,2021-12-28 22:39:24
1394,146,Klaus_Erika_L,7234,胜利,2021-12-28 22:39:32
1395,160,Keith T,7650,胜利,2021-12-28 22:39:46
1396,322,nhhj_1,7091,失败,2021-12-28 22:42:47
1397,27,7SMV_呆瓜,7092,胜利,2022-01-17 20:07:36
1398,272,SoC-流光,6036,胜利,2022-01-17 20:07:55
1399,32,往生堂主の胡桃哒,9379,失败,2022-01-17 20:08:09
1400,34,天上的塑料袋,5994,胜利,2022-01-17 20:08:35
1401,432,天上的塑料袋,4468,平局,2022-01-17 20:09:03
1402,523,天上的塑料袋,4709,胜利,2022-01-17 20:11:39
1403,331,无烬银河,6228,失败,2022-01-17 20:13:49
1404,181,嗯哼哼啊啊啊啊啊啊啊啊啊啊啊,3179,胜利,2022-01-18 03:53:27
1405,332,嗯哼哼啊啊啊啊啊啊啊啊啊啊啊,6470,胜利,2022-01-18 03:53:49
1406,528,嗯哼哼啊啊啊啊啊啊啊啊啊啊啊,5534,胜利,2022-01-18 03:54:10
1407,118,嗯哼哼啊啊啊啊啊啊啊啊啊啊啊,3833,胜利,2022-01-18 03:54:24
1408,285,嗯哼哼啊啊啊啊啊啊啊啊啊啊啊,3503,胜利,2022-01-18 03:54:43
1409,224,嗯哼哼啊啊啊啊啊啊啊啊啊啊啊,4054,胜利,2022-01-18 03:55:01
1410,62,LordChen,941,胜利,2022-01-18 03:55:48
1411,297,LordChen,1139,胜利,2022-01-18 03:56:00
1412,378,SSinUK,4231,胜利,2022-01-18 03:56:10
1413,200,SSinUK,3103,胜利,2022-01-18 03:56:20
1414,126,LordChen,4284,胜利,2022-01-18 03:57:58
1415,511,LordChen,4451,胜利,2022-01-18 03:58:07
1416,33,LordChen,5980,失败,2022-01-18 03:58:16
1417,200,SSinUK,3456,胜利,2022-01-18 03:59:06
1418,118,脑瘫给爷爬,5447,胜利,2022-01-18 04:00:50
1419,120,脑瘫给爷爬,5415,胜利,2022-01-18 04:01:03
1420,185,脑瘫给爷爬,5839,失败,2022-01-18 04:01:13
1421,33,列克星敦  天问,6104,胜利,2022-01-18 04:01:27
1422,33,列克星敦  天问,6964,胜利,2022-01-18 04:01:40
1423,146,Klaus_Erika_L,5454,失败,2022-01-18 04:01:59
1424,63,Klaus_Erika_L,1755,失败,2022-01-18 04:02:12
1425,134,Klaus_Erika_L,6925,胜利,2022-01-18 04:02:29
1426,129,Klaus_Erika_L,6068,胜利,2022-01-18 04:02:39
1427,103,Klaus_Erika_L,3737,胜利,2022-01-18 04:02:50
1428,190,Klaus_Erika_L,4246,胜利,2022-01-18 04:03:02
1429,248,你有信心帮我穿好裙甲吗,5079,失败,2022-01-18 04:03:10
1430,160,Night_Rose,4655,胜利,2022-01-18 04:03:20
1431,146,粉碎者“猎妈人”,8032,胜利,2022-01-18 04:03:35
1432,335,南站台球,7405,胜利,2022-01-18 04:05:58
1433,126,爱丽丝･辛赛西斯･萨蒂,6940,胜利,2022-01-18 04:06:20
1434,437,～天谴之人～,4695,失败,2022-01-18 04:06:38
1435,507,mww_8,6202,胜利,2022-01-18 04:06:54
1436,507,mww_8,5663,胜利,2022-01-18 04:07:10
1437,160,Night_Rose,5251,胜利,2022-01-18 04:07:46
1438,160,Night_Rose,5568,胜利,2022-01-18 11:53:18
1439,160,Night_Rose,5629,胜利,2022-01-18 11:53:25
1440,127,SoC-亚煦,6093,胜利,2022-01-18 11:53:48
1441,251,SoC-亚煦,6295,失败,2022-01-18 11:55:00
1442,366,SoC-亚煦,4330,胜利,2022-01-18 11:55:15
1443,129,SoC-亚煦,6600,胜利,2022-01-18 11:55:31
1444,171,ROME_屋大维_奥古斯都,4379,胜利,2022-01-18 11:55:45
1445,344,AR愿与终随,6096,胜利,2022-01-18 11:56:33
1446,126,麒麟王,8149,失败,2022-01-18 11:56:50
1447,525,麒麟王,5585,胜利,2022-01-18 11:57:08
1448,261,麒麟王,5181,胜利,2022-01-18 11:57:31
1449,516,一般路过米饭哟,4657,胜利,2022-01-18 11:57:51
1450,520,Angell~伊卡洛斯,6747,胜利,2022-01-18 11:58:50
1451,33,jsjsjzisjsj5,7504,胜利,2022-01-18 11:59:23
1452,506,双汇火腿肠,6114,胜利,2022-01-18 11:59:36
1453,328,双汇火腿肠,5435,胜利,2022-01-18 12:00:09
1454,349,银帝,7626,失败,2022-01-18 12:00:18
1455,516,取名超浪费脑细胞,5254,胜利,2022-01-18 12:00:27
1456,215,RSOTC,2825,胜利,2022-01-18 12:01:04
1457,255,Scarecrow★,8491,胜利,2022-01-18 12:01:52
1458,344,AR愿与终随,6096,胜利,2022-01-18 12:02:12
1459,264,IBS_肥宅kari,2376,胜利,2022-01-18 12:02:37
1460,529,ncb,6110,胜利,2022-01-18 12:02:48
1461,415,脑瘫给爷爬,2694,胜利,2022-01-18 12:07:16
1462,36,Aliez_five_CN,7917,胜利,2022-01-18 12:09:13
1463,329,Aliez_five_CN,5631,胜利,2022-01-18 12:09:35
1464,437,Aliez_five_CN,4367,胜利,2022-01-18 12:09:49
1465,327,Re1kA,7243,胜利,2022-01-18 12:10:03
1466,128,Re1kA,6586,胜利,2022-01-18 12:10:15
1467,212,Re1kA,4378,胜利,2022-01-18 12:10:37
1468,255,儒雅随和ACE,8524,胜利,2022-01-18 12:11:20
1469,366,儒雅随和ACE,7968,胜利,2022-01-18 12:11:35
1470,366,儒雅随和ACE,7457,胜利,2022-01-18 12:12:33
1471,206,虎牙儒雅随和ACE,7283,胜利,2022-01-18 12:12:57
1472,356,儒雅随和ACE,7036,胜利,2022-01-18 12:13:57
1473,126,虎牙儒雅随和ACE,7108,胜利,2022-01-18 12:14:20
1474,122,儒雅随和ACE,8658,胜利,2022-01-18 12:14:47
1475,344,红一军_黑枪豹豹_狼妹刹那,8392,胜利,2022-01-18 12:15:01
1476,134,进击的铝离子,7477,胜利,2022-01-18 12:15:37
1477,193,进击的铝离子,4352,胜利,2022-01-18 12:15:43
1478,307,赤蛮奇,7199,胜利,2022-01-18 12:16:37
1479,319,(●—●)→＿→(●—●),5146,胜利,2022-01-18 12:17:49
1480,333,AF-川皇、斯基,4951,失败,2022-01-18 12:18:04
1481,438,赤蛮奇,4683,胜利,2022-01-18 12:18:34
1482,438,赤蛮奇,3187,胜利,2022-01-18 12:18:49
1483,492,赤蛮奇,4331,胜利,2022-01-18 12:19:00
1484,191,赫卡提亚·拉碧斯拉祖利,4061,胜利,2022-01-18 12:19:26
1485,191,赫卡提亚·拉碧斯拉祖利,3103,胜利,2022-01-18 12:19:43
1486,250,赫卡提亚·拉碧斯拉祖利,5557,胜利,2022-01-18 12:20:04
1487,262,赫卡提亚·拉碧斯拉祖利,4649,胜利,2022-01-18 12:20:31
1488,508,赫卡提亚·拉碧斯拉祖利,4894,胜利,2022-01-18 12:20:44
1489,161,SS无糖酱-烈焰,4071,胜利,2022-01-18 12:22:12
1490,27,曲·雀翎,3971,胜利,2022-01-18 12:22:23
1491,278,黑不隆咚白,3198,胜利,2022-01-18 12:22:37
1492,265,曲·雀翎,3314,胜利,2022-01-18 12:22:49
1493,185,二两伏特加,4695,胜利,2022-01-18 12:23:28
1494,200,二两伏特加,2575,胜利,2022-01-18 12:23:37
1495,462,jsjsjzisjsj5,4504,胜利,2022-01-18 12:23:50
1496,130,what_500,7799,失败,2022-01-18 12:24:02
1497,516,会吸血的Elias,4079,胜利,2022-01-18 12:25:19
1498,311,克利夫兰不啃萝卜,4361,胜利,2022-01-18 12:25:45
1499,344,AR愿与终随,5973,失败,2022-01-18 12:26:54
1500,527,AR愿与终随,5681,胜利,2022-01-18 12:27:25
1501,164,LSP_系雪风大人_祥瑞御免,3099,胜利,2022-01-18 12:27:39
1502,322,nhhj_1,7320,胜利,2022-01-18 12:27:59
1503,121,RSOTC,3500,胜利,2022-01-18 12:28:16
1504,171,RSOTC,3511,胜利,2022-01-18 12:28:42
1505,422,jss_146,4634,胜利,2022-01-18 12:28:58
1506,516,CJTF_Texas_CN,5192,胜利,2022-01-18 12:29:09
1507,159,莫执于心,5288,胜利,2022-01-18 12:29:25
1508,508,4SA_威严满满_天狼星,5490,胜利,2022-01-18 12:33:37
1509,272,赤团开时蝶飞去-胡桃,8176,胜利,2022-01-18 12:35:09
1510,519,LLAS＿希魔,4568,失败,2022-01-18 12:35:37
1511,530,Kinuhata_Saiai,7336,胜利,2022-01-18 12:36:16
1512,362,sutong,3360,胜利,2022-01-18 12:36:37
1513,139,升阳屑虎王,4784,胜利,2022-01-27 00:06:53
1514,126,MXY爸爸,6061,胜利,2022-01-27 10:48:52
1515,134,克利夫兰不啃萝卜,4992,胜利,2022-01-27 13:51:02
1516,308,大泽鸡,4909,胜利,2022-01-27 13:51:44
1517,212,kv-250-3,6056,胜利,2022-01-27 13:52:05
1518,212,爱丽丝･辛赛西斯･萨蒂,5271,胜利,2022-01-27 14:02:10
1519,314,mu_xu,7124,失败,2022-01-27 14:11:24
1520,164,6164_18,5254,胜利,2022-01-27 14:13:07
1521,535,6164_18,4735,胜利,2022-01-27 14:15:09
1522,535,6164_18,4347,胜利,2022-01-27 14:15:22
1523,126,6164_18,5043,胜利,2022-01-27 14:15:34
1524,516,RSOTC,4136,胜利,2022-01-27 14:16:05
1525,160,Night_Rose,4935,胜利,2022-01-27 14:16:32
1526,126,No_Skill__ACE,7409,胜利,2022-01-27 14:18:26
1527,543,Night_Rose,4595,胜利,2022-01-27 14:19:26
1528,530,凌莲初启,7822,胜利,2022-01-27 14:19:44
1529,367,列克星敦  天问,6701,胜利,2022-01-27 14:20:11
1530,530,Night_Rose,6852,胜利,2022-01-27 14:20:25
1531,531,Night_Rose,5826,胜利,2022-01-27 14:20:35
1532,532,Night_Rose,5582,胜利,2022-01-27 14:20:42
1533,526,GSU-战术篮子-ATRI,6747,胜利,2022-01-27 14:27:32
1534,332,EdelWeiss言う,7900,平局,2022-01-27 21:14:51
1535,414,猫猫0fficial,5396,胜利,2022-01-27 21:50:16
1536,530,凌莲初启,7225,胜利,2022-01-27 21:51:19
1537,468,无茗c_Ao,5308,失败,2022-01-27 21:51:59
1538,248,无茗c_Ao,5100,胜利,2022-01-27 21:52:13
1539,164,502重重装甲师,3405,胜利,2022-01-28 13:00:09
1540,314,猎豹shiwo,5975,胜利,2022-01-28 15:17:34
1541,530,Mori-Katsumoto,5813,胜利,2022-01-28 15:18:16
1542,206,Mori-Katsumoto,6313,胜利,2022-01-28 15:18:32
1543,139,9.11_2018,5927,胜利,2022-01-28 15:19:15
1544,205,。。。,5198,胜利,2022-01-28 15:19:40
1545,213,翔飙飙氖茶,2871,胜利,2022-01-29 21:30:19
1546,122,猎豹shiwo,6892,胜利,2022-01-29 21:30:31
1547,181,SoC-魔法少女tritri,5941,胜利,2022-01-29 21:30:46
1548,530,IFA_堕天使_智子,7452,胜利,2022-01-29 21:31:00
1549,155,吃枣药丸——,5656,胜利,2022-01-29 21:31:15
1550,536,No_Skill__ACE,7529,失败,2022-01-30 12:25:16
1551,506,儒雅随和ACE,6057,胜利,2022-01-30 12:30:06
1552,362,(改名了)我就是歌姬吧♡,6160,胜利,2022-01-30 12:30:41
1553,147,儒雅随和ACE,7150,胜利,2022-01-30 13:54:18
1554,331,儒雅随和ACE,6556,胜利,2022-01-30 13:54:23
1555,36,Mori-Katsumoto,6215,胜利,2022-01-30 13:54:47
1556,30,RN_Warspite,6226,平局,2022-01-31 11:53:54
1557,536,No_Skill__ACE,8563,失败,2022-01-31 11:54:51
1558,165,儒雅随和ACE,7486,胜利,2022-01-31 11:55:25
1559,197,儒雅随和ACE,5536,胜利,2022-01-31 11:55:59
1560,535,LLK_CMX_すさん,6019,胜利,2022-01-31 11:56:19
1561,332,儒雅随和ACE,7775,失败,2022-01-31 11:56:43
1562,258,FlscHegeSaLzEN,4077,胜利,2022-01-31 11:57:53
1563,432,FlscHegeSaLzEN,4949,胜利,2022-01-31 11:58:05
1564,536,No_Skill__ACE,8021,胜利,2022-02-01 12:35:28
1565,506,儒雅随和ACE,7457,胜利,2022-02-01 12:35:55
1566,332,儒雅随和ACE,7775,失败,2022-02-01 12:36:23
1567,272,忤逆-AN94酱,5594,胜利,2022-02-01 12:42:33
1568,506,儒雅随和ACE,6057,胜利,2022-02-01 12:43:44
1569,160,FlscHegeSaLzEN,5410,胜利,2022-02-01 12:44:15
1570,30,_H0pE1ight_,5318,胜利,2022-02-01 18:17:17
1571,507,AR愿与终随,4860,胜利,2022-02-01 18:17:46
1572,507,AR愿与终随,4863,胜利,2022-02-01 18:18:05
1573,507,AR愿与终随,5435,胜利,2022-02-01 18:18:14
1574,530,AR愿与终随,7212,胜利,2022-02-01 18:18:25
1575,507,AR愿与终随,4765,胜利,2022-02-01 18:18:58
1576,507,AR愿与终随,5044,胜利,2022-02-01 18:19:07
1577,535,_H0pE1ight_,4175,胜利,2022-02-02 21:08:08
1578,392,ARF_白给天神_柠栀,7307,胜利,2022-02-02 21:08:19
1579,536,No_Skill__ACE,8563,失败,2022-02-02 21:09:19
1580,197,儒雅随和ACE,5536,胜利,2022-02-02 21:09:53
1581,506,儒雅随和ACE,7457,胜利,2022-02-02 21:10:36
1582,350,FlscHegeSaLzEN,6775,胜利,2022-02-02 21:12:10
1583,538,AR愿与终随,4338,失败,2022-02-02 21:13:14
1584,129,ARF_白给天神_柠栀,8170,胜利,2022-02-03 01:13:57
1585,192,碎马者＿steel,3759,胜利,2022-02-03 01:14:15
1586,536,No_Skill__ACE,8021,胜利,2022-02-03 01:15:12
1587,165,儒雅随和ACE,7486,胜利,2022-02-03 01:16:01
1588,293,FlscHegeSaLzEN,7240,胜利,2022-02-03 01:16:56
1589,136,FlscHegeSaLzEN,6650,平局,2022-02-03 01:17:29
1590,337,FlscHegeSaLzEN,4321,胜利,2022-02-03 01:21:33
1591,527,_H0pE1ight_,6816,胜利,2022-02-03 23:08:15
1592,344,狱血魔神,7071,胜利,2022-02-03 23:08:35
1593,424,SAC_不讲武德_马保国,6591,失败,2022-02-05 12:45:34
1594,113,SAC_不讲武德_马保国,4912,胜利,2022-02-05 12:46:26
1595,140,Yukikaze-Sama,8032,失败,2022-02-05 12:46:59
1596,27,代号烈龙,6212,胜利,2022-02-05 13:00:56
1597,307,CJTF_Texas_CN,5062,胜利,2022-02-05 16:47:21
1598,307,CJTF_Texas_CN,4215,胜利,2022-02-05 16:47:42
1599,549,_H0pE1ight_,5800,胜利,2022-02-05 16:48:00
1600,356,代号烈龙,4999,胜利,2022-02-05 22:00:48
1601,388,Woduxhxb,6453,胜利,2022-02-05 22:02:35
1602,129,♥♥♥♂♥♥♥,7053,胜利,2022-02-06 00:43:52
1603,134,SAC_不讲武德_马保国,8152,胜利,2022-02-06 16:50:36
1604,521,_H0pE1ight_,6376,胜利,2022-02-06 16:50:53
1605,221,WSI先驱者,7107,胜利,2022-02-06 21:29:37
1606,535,矢神结,5735,失败,2022-02-12 18:46:50
1607,371,Kinuhata_Saiai,3394,胜利,2022-02-12 18:47:47
1608,358,代号烈龙,2265,胜利,2022-02-14 22:15:33
1609,122,皇家海军_无畏旗舰_伊丽莎白,7773,胜利,2022-02-14 22:16:13
1610,489,HK416-黑猫的赠礼,4203,胜利,2022-02-14 22:16:41
1611,346,儒雅随和ACE,8634,失败,2022-02-16 10:35:33
1612,346,儒雅随和ACE,7389,胜利,2022-02-16 10:38:35
1613,346,儒雅随和ACE,7092,胜利,2022-02-16 10:39:23
1614,313,HK416-黑猫的赠礼,5593,胜利,2022-02-16 10:40:42
1615,28,酸果柠檬芥川银,8657,胜利,2022-02-16 12:37:42
1616,153,地精姚明,6080,胜利,2022-02-16 12:38:22
1617,388,HK416-黑猫的赠礼,4943,胜利,2022-02-16 12:38:33
1618,128,柠柠不会控场.,6301,胜利,2022-02-16 12:38:43
1619,549,_H0pE1ight_,5905,胜利,2022-02-19 11:34:58
1620,272,SSDasReich,7063,胜利,2022-02-19 11:48:17
1621,392,kfrujnb,6624,胜利,2022-02-19 12:04:56
1622,306,kfrujnb,7245,失败,2022-02-19 12:05:02
1623,549,653_天暗雨落_战术白给,7192,胜利,2022-02-19 12:06:04
1624,56,FBL-SUP,1016,胜利,2022-02-19 12:06:11
1625,194,HK416-黑猫的赠礼,4928,胜利,2022-02-19 12:06:24
1626,371,Apple味の苹果酱,5128,胜利,2022-02-19 12:06:39
1627,34,GW_一叶障目_彼岸迢遥,6596,胜利,2022-02-19 15:30:59
1628,163,噬神之窟,5072,胜利,2022-02-20 15:59:33
1629,204,LilyUtility,3517,失败,2022-02-22 13:08:56
1630,361,Apple味の苹果酱,4921,胜利,2022-02-22 13:11:06
1631,263,二两伏特加,4432,失败,2022-02-22 13:13:12
1632,515,Arihara_Nanam1,4625,胜利,2022-02-22 13:15:09
1633,332,653_天暗雨落_战术白给,6444,胜利,2022-02-23 14:14:25
1634,549,653_松坂砂糖_百合赛高,7553,胜利,2022-02-23 14:23:14
1635,524,653_和泉纱雾_战术卖萌,6758,失败,2022-02-23 14:27:41
1636,549,653_和泉纱雾_战术卖萌,5591,胜利,2022-02-23 14:28:02
1637,549,653_和泉纱雾_战术卖萌,5206,胜利,2022-02-23 14:28:44
1638,526,团内最菜_贪吃鬼,6756,胜利,2022-02-23 14:29:11
1639,231,MiroslavShen,4614,胜利,2022-02-27 10:49:48
1640,430,团内最菜_贪吃鬼,5795,胜利,2022-02-27 10:50:04
1641,423,团内最菜_贪吃鬼,7201,失败,2022-02-27 10:50:46
1642,293,RNGNB_6,5237,胜利,2022-02-27 10:52:22
1643,335,野兽先辈_defender,5553,胜利,2022-02-27 10:53:17
1644,430,团内最菜_贪吃鬼,5795,胜利,2022-02-27 10:53:33
1645,525,wyllll,9364,失败,2022-02-27 10:54:38
1646,549,碧蓝破阵者,5542,胜利,2022-02-27 10:54:53
1647,395,_妍兮子_,9133,失败,2022-03-01 06:21:42
1648,430,团内最菜_贪吃鬼,5795,胜利,2022-03-01 06:22:01
1649,126,Raymond_核桃酱_IF,7311,胜利,2022-03-01 06:22:33
1650,548,普莱姆斯,5073,胜利,2022-03-01 06:22:44
1651,530,急袭猛禽－最终要塞之鹰,7105,胜利,2022-03-01 06:23:01
1652,255,神渊许小樱,6131,胜利,2022-03-01 06:23:41
1653,327,Rookie-Duck,7408,胜利,2022-03-01 06:23:53
1654,27,上帝的长弓10086,4114,胜利,2022-03-01 22:14:53
1655,126,Raymond_核桃酱_IF,8175,胜利,2022-03-01 22:15:54
1656,33,普莱姆斯,5866,胜利,2022-03-01 22:16:04
1657,126,普莱姆斯,6365,胜利,2022-03-01 22:16:15
1658,549,野兽先辈_defender,6367,胜利,2022-03-01 22:16:46
1659,126,Raymond_核桃酱_IF,8175,胜利,2022-03-01 22:16:56
1660,507,我一个鞭,5185,胜利,2022-03-01 22:17:06
1661,507,我一个鞭,5185,胜利,2022-03-01 22:17:16
1662,221,你个弱鸡,7430,胜利,2022-03-04 04:38:43
1663,194,653_楚天云雨_难忘日月新,5988,胜利,2022-03-04 04:38:58
1664,129,兽聚_猛兽奶茶_后勤组,6411,平局,2022-03-04 04:39:37
1665,126,急袭猛禽－最终要塞之鹰,9637,胜利,2022-03-04 04:39:57
1666,526,团内最菜_贪吃鬼,6756,胜利,2022-03-06 16:01:37
1667,126,急袭猛禽－最终要塞之鹰,9637,胜利,2022-03-06 16:01:47
1668,532,Raymond_核桃酱_IF,4925,胜利,2022-03-06 16:02:11
1669,468,猎豹shiwo,6477,胜利,2022-03-06 16:02:34
1670,535,AE_leopard_con,6534,胜利,2022-03-06 16:05:41
1671,549,野兽先辈_defender,6367,胜利,2022-03-06 16:06:09
1672,364,Kinuhata_Saiai,5722,胜利,2022-03-06 16:06:19
1673,320,标记之枪,2655,胜利,2022-03-06 22:22:18
1674,331,_CrpEla7u1kim_,7062,胜利,2022-03-06 22:22:48
1675,136,兽聚_猛兽奶茶_后勤组,5238,胜利,2022-03-06 22:22:51
1676,541,SXE_Ch1mera_拾玖,5448,胜利,2022-03-07 22:15:39
1677,84,Vanit,1350,胜利,2022-03-07 22:16:01
1678,272,喜蛋...,7282,胜利,2022-03-07 22:16:11
1679,36,fsgdhgfj,5698,胜利,2022-03-08 00:43:35
1680,97,fsgdhgfj_1,3142,胜利,2022-03-08 00:43:50
1681,387,fsgdhgfj_1,4379,胜利,2022-03-08 00:44:01
1682,184,御坂小一,4196,胜利,2022-03-08 00:44:12
1683,30,～天谴之人～,8062,平局,2022-03-10 15:10:22
1684,221,你个弱鸡,7389,胜利,2022-03-10 15:10:30
1685,538,你个弱鸡,4272,胜利,2022-03-10 15:10:39
1686,36,兽聚_猛兽奶茶_后勤组,6141,胜利,2022-03-10 15:10:51
1687,367,Ymaz_智障氪孤_NHG8,6723,胜利,2022-03-10 15:11:11
1688,36,Dream_2020_3,4978,胜利,2022-03-13 19:56:26
1689,331,天空文瑶,7127,失败,2022-03-13 19:56:38
1690,423,GonedWent,7190,失败,2022-03-13 19:57:29
1691,204,HK416-黑猫的赠礼,4132,胜利,2022-03-16 21:03:36
1692,432,Arihara_Nanam1,4934,胜利,2022-03-16 21:06:40
1693,136,シ博丽灵梦サ,7856,胜利,2022-03-16 21:08:09
1694,32,～天谴之人～,7071,胜利,2022-03-16 21:12:15
1695,365,UFA_带头冲锋_巴麻美,5341,胜利,2022-03-16 21:12:57
1696,205,Terry_abrams,4908,胜利,2022-03-16 21:13:06
1697,127,Terry_abrams,7841,胜利,2022-03-16 21:13:17
1698,356,皮皮虾5555,4179,胜利,2022-03-16 21:13:37
1699,318,7SMV_七月安好如初,6541,胜利,2022-03-16 22:16:51
1700,127,7SMV_呆瓜,6649,胜利,2022-03-16 22:17:00
1701,27,小鱼永远也不水xy,7413,胜利,2022-03-16 22:17:14
1702,112,雾彻响子,5208,胜利,2022-03-16 22:17:26
1703,515,SAC_不讲武德_马保国,4966,胜利,2022-03-16 22:17:38
1704,151,Terry_abrams,6024,胜利,2022-03-16 22:17:45
1706,31,Not_K7756,5553,胜利,2022-03-17 23:27:57
1707,468,ARC-zyp123,9204,胜利,2022-03-20 22:24:43
1708,130,你个弱鸡,8451,胜利,2022-03-20 22:24:48
1709,332,MFA-只宠李子-樱（改名字了）,8150,胜利,2022-03-20 22:26:06
1710,306,MFA-只宠李子-樱,6971,胜利,2022-03-20 22:26:14
1711,549,ARC-zyp123,7023,平局,2022-03-21 13:03:54
1712,155,hf海凤,5442,胜利,2022-03-21 13:07:42
1713,272,hf海凤,7072,胜利,2022-03-21 13:08:36
1714,516,ScAr3Cr0V,4953,胜利,2022-03-21 13:08:54
1715,31,Night_Rose,6142,胜利,2022-03-21 13:57:26
1716,541,SXE_Ch1mera_拾玖,5448,胜利,2022-03-21 13:58:18
1717,432,Arihara_Nanam1,4934,胜利,2022-03-21 13:59:42
1718,130,空花首席不会梦见白毛阿尔法,9221,失败,2022-03-21 14:00:03
1719,315,Terry_abrams,4911,胜利,2022-03-21 14:00:13
1720,383,奶油糖～,7002,胜利,2022-03-21 14:10:59
1721,521,_CrpEla7u1kim_,8657,胜利,2022-03-21 23:10:25
1722,392,7SMV_呆瓜,8670,胜利,2022-03-22 23:50:03
1723,272,喜蛋...,7989,胜利,2022-03-23 00:04:00
1724,423,GonedWent,7190,失败,2022-03-23 00:04:21
1725,27,～天谴之人～,7221,失败,2022-03-23 00:04:38
1726,532,Terry_abrams,5570,胜利,2022-03-23 00:04:58
1727,346,ScAr3Crov,5208,胜利,2022-03-23 00:06:06
